system_number,query_number,doc_number,rank_of_doc,score
6,3,7187,389,0.8937
6,3,7154,390,0.8937
6,3,7107,391,0.8937
6,3,7073,392,0.8937
6,3,7051,393,0.8937
6,3,6995,394,0.8937
6,3,6911,395,0.8937
6,3,6755,396,0.8937
6,3,6418,397,0.8937
6,3,6405,398,0.8937
6,3,6253,399,0.8937
6,3,6217,400,0.8937
6,3,6216,401,0.8937
6,3,6182,402,0.8937
6,3,6055,403,0.8937
6,3,5986,404,0.8937
6,3,5947,405,0.8937
6,3,5671,406,0.8937
6,3,5653,407,0.8937
6,3,5571,408,0.8937
6,3,5564,409,0.8937
6,3,5495,410,0.8937
6,3,5334,411,0.8937
6,3,5308,412,0.8937
6,3,5099,413,0.8937
6,3,5082,414,0.8937
6,3,10025,415,0.8240
6,3,9922,416,0.8240
6,3,9787,417,0.8240
6,3,9774,418,0.8240
6,3,9749,419,0.8240
6,3,9700,420,0.8240
6,3,9697,421,0.8240
6,3,9643,422,0.8240
6,3,9616,423,0.8240
6,3,9547,424,0.8240
6,3,9544,425,0.8240
6,3,9535,426,0.8240
6,3,9525,427,0.8240
6,3,9443,428,0.8240
6,3,9356,429,0.8240
6,3,9284,430,0.8240
6,3,9262,431,0.8240
6,3,9210,432,0.8240
6,3,9203,433,0.8240
6,3,9128,434,0.8240
6,3,9110,435,0.8240
6,3,8966,436,0.8240
6,3,8965,437,0.8240
6,3,8910,438,0.8240
6,3,8893,439,0.8240
6,3,8892,440,0.8240
6,3,8831,441,0.8240
6,3,8827,442,0.8240
6,3,8805,443,0.8240
6,3,8795,444,0.8240
6,3,8786,445,0.8240
6,3,8785,446,0.8240
6,3,8641,447,0.8240
6,3,8630,448,0.8240
6,3,8625,449,0.8240
6,3,8611,450,0.8240
6,3,8591,451,0.8240
6,3,8537,452,0.8240
6,3,8532,453,0.8240
6,3,8516,454,0.8240
6,3,8511,455,0.8240
6,3,8401,456,0.8240
6,3,8389,457,0.8240
6,3,8384,458,0.8240
6,3,8376,459,0.8240
6,3,8356,460,0.8240
6,3,8346,461,0.8240
6,3,8345,462,0.8240
6,3,8344,463,0.8240
6,3,8343,464,0.8240
6,3,8222,465,0.8240
6,3,8220,466,0.8240
6,3,8210,467,0.8240
6,3,8170,468,0.8240
6,3,8136,469,0.8240
6,3,8062,470,0.8240
6,3,8050,471,0.8240
6,3,8039,472,0.8240
6,3,7965,473,0.8240
6,3,7925,474,0.8240
6,3,7902,475,0.8240
6,3,7872,476,0.8240
6,3,7852,477,0.8240
6,3,7844,478,0.8240
6,3,7822,479,0.8240
6,3,7800,480,0.8240
6,3,7746,481,0.8240
6,3,7689,482,0.8240
6,3,7647,483,0.8240
6,3,7646,484,0.8240
6,3,7511,485,0.8240
6,3,7483,486,0.8240
6,3,7460,487,0.8240
6,3,7459,488,0.8240
6,3,7374,489,0.8240
6,3,7356,490,0.8240
6,3,7324,491,0.8240
6,3,7316,492,0.8240
6,3,7228,493,0.8240
6,3,7223,494,0.8240
6,3,7181,495,0.8240
6,3,7170,496,0.8240
6,3,7131,497,0.8240
6,3,7108,498,0.8240
6,3,7055,499,0.8240
6,3,6936,500,0.8240
6,4,10029,1,8.4143
6,4,9745,2,4.5034
6,4,9444,3,4.2372
6,4,6491,4,4.0693
6,4,9445,5,3.5230
6,4,8032,6,3.5114
6,4,7224,7,3.4247
6,4,9038,8,2.6990
6,4,8929,9,2.6990
6,4,7688,10,2.6990
6,4,7827,11,1.3651
6,4,6675,12,1.3472
6,4,9710,13,1.2954
6,4,6289,14,1.2954
6,4,9746,15,1.2712
6,4,5883,16,1.2712
6,4,6836,17,1.2581
6,4,10019,18,1.2442
6,4,9742,19,1.2442
6,4,9739,20,1.2295
6,4,5783,21,1.2295
6,4,10017,22,1.2139
6,4,8414,23,1.1972
6,4,5882,24,1.1972
6,4,5865,25,1.1972
6,4,5118,26,1.1972
6,4,8315,27,1.1792
6,4,6209,28,1.1792
6,4,8988,29,1.1598
6,4,9563,30,1.1388
6,4,9523,31,1.1388
6,4,8318,32,1.1388
6,4,6288,33,1.1388
6,4,6286,34,1.1388
6,4,5268,35,1.1388
6,4,7620,36,1.1157
6,4,7229,37,1.1157
6,4,7046,38,1.1157
6,4,6054,39,1.1157
6,4,9744,40,1.0901
6,4,9743,41,1.0901
6,4,9278,42,1.0901
6,4,8562,43,1.0901
6,4,8300,44,1.0901
6,4,8298,45,1.0901
6,4,7435,46,1.0901
6,4,6382,47,1.0901
6,4,6334,48,1.0901
6,4,6292,49,1.0901
6,4,5269,50,1.0901
6,4,5249,51,1.0901
6,4,5117,52,1.0901
6,4,10034,53,1.0616
6,4,8820,54,1.0616
6,4,8438,55,1.0616
6,4,8312,56,1.0616
6,4,8065,57,1.0616
6,4,7222,58,1.0616
6,4,6294,59,1.0616
6,4,6213,60,1.0616
6,4,5393,61,1.0616
6,4,10018,62,1.0293
6,4,9863,63,1.0293
6,4,9838,64,1.0293
6,4,9435,65,1.0293
6,4,8867,66,1.0293
6,4,8824,67,1.0293
6,4,8794,68,1.0293
6,4,8416,69,1.0293
6,4,8303,70,1.0293
6,4,7453,71,1.0293
6,4,7225,72,1.0293
6,4,6575,73,1.0293
6,4,5880,74,1.0293
6,4,5878,75,1.0293
6,4,5612,76,1.0293
6,4,5089,77,1.0293
6,4,9677,78,0.9919
6,4,9551,79,0.9919
6,4,9543,80,0.9919
6,4,9532,81,0.9919
6,4,9436,82,0.9919
6,4,8959,83,0.9919
6,4,8847,84,0.9919
6,4,8308,85,0.9919
6,4,7939,86,0.9919
6,4,7821,87,0.9919
6,4,7791,88,0.9919
6,4,7538,89,0.9919
6,4,7518,90,0.9919
6,4,7517,91,0.9919
6,4,7487,92,0.9919
6,4,7347,93,0.9919
6,4,7335,94,0.9919
6,4,7150,95,0.9919
6,4,7035,96,0.9919
6,4,6915,97,0.9919
6,4,6873,98,0.9919
6,4,6723,99,0.9919
6,4,6396,100,0.9919
6,4,6385,101,0.9919
6,4,6287,102,0.9919
6,4,6219,103,0.9919
6,4,6210,104,0.9919
6,4,5877,105,0.9919
6,4,5805,106,0.9919
6,4,5781,107,0.9919
6,4,5746,108,0.9919
6,4,5652,109,0.9919
6,4,5336,110,0.9919
6,4,5212,111,0.9919
6,4,5102,112,0.9919
6,4,5101,113,0.9919
6,4,5030,114,0.9919
6,4,9687,115,0.9477
6,4,9606,116,0.9477
6,4,9560,117,0.9477
6,4,9524,118,0.9477
6,4,9474,119,0.9477
6,4,9346,120,0.9477
6,4,8957,121,0.9477
6,4,8911,122,0.9477
6,4,8859,123,0.9477
6,4,8817,124,0.9477
6,4,8798,125,0.9477
6,4,8784,126,0.9477
6,4,8619,127,0.9477
6,4,8519,128,0.9477
6,4,8453,129,0.9477
6,4,8446,130,0.9477
6,4,8427,131,0.9477
6,4,8306,132,0.9477
6,4,8305,133,0.9477
6,4,8304,134,0.9477
6,4,8257,135,0.9477
6,4,8211,136,0.9477
6,4,7583,137,0.9477
6,4,7579,138,0.9477
6,4,7495,139,0.9477
6,4,7349,140,0.9477
6,4,7289,141,0.9477
6,4,7221,142,0.9477
6,4,7179,143,0.9477
6,4,7077,144,0.9477
6,4,6913,145,0.9477
6,4,6838,146,0.9477
6,4,6714,147,0.9477
6,4,6668,148,0.9477
6,4,6638,149,0.9477
6,4,6599,150,0.9477
6,4,6273,151,0.9477
6,4,5972,152,0.9477
6,4,5778,153,0.9477
6,4,5777,154,0.9477
6,4,5489,155,0.9477
6,4,5211,156,0.9477
6,4,5116,157,0.9477
6,4,5112,158,0.9477
6,4,5111,159,0.9477
6,4,5108,160,0.9477
6,4,5104,161,0.9477
6,4,5068,162,0.9477
6,4,10030,163,0.8937
6,4,9944,164,0.8937
6,4,9892,165,0.8937
6,4,9888,166,0.8937
6,4,9756,167,0.8937
6,4,9686,168,0.8937
6,4,9680,169,0.8937
6,4,9477,170,0.8937
6,4,9367,171,0.8937
6,4,9246,172,0.8937
6,4,9209,173,0.8937
6,4,9188,174,0.8937
6,4,9153,175,0.8937
6,4,9124,176,0.8937
6,4,8955,177,0.8937
6,4,8821,178,0.8937
6,4,8819,179,0.8937
6,4,8818,180,0.8937
6,4,8800,181,0.8937
6,4,8788,182,0.8937
6,4,8666,183,0.8937
6,4,8437,184,0.8937
6,4,8404,185,0.8937
6,4,8302,186,0.8937
6,4,8301,187,0.8937
6,4,8294,188,0.8937
6,4,8255,189,0.8937
6,4,8244,190,0.8937
6,4,8180,191,0.8937
6,4,8177,192,0.8937
6,4,8138,193,0.8937
6,4,8132,194,0.8937
6,4,8115,195,0.8937
6,4,8110,196,0.8937
6,4,8067,197,0.8937
6,4,7900,198,0.8937
6,4,7592,199,0.8937
6,4,7528,200,0.8937
6,4,7471,201,0.8937
6,4,7424,202,0.8937
6,4,7402,203,0.8937
6,4,7319,204,0.8937
6,4,7315,205,0.8937
6,4,7231,206,0.8937
6,4,7220,207,0.8937
6,4,7187,208,0.8937
6,4,7154,209,0.8937
6,4,7107,210,0.8937
6,4,7073,211,0.8937
6,4,7051,212,0.8937
6,4,6995,213,0.8937
6,4,6911,214,0.8937
6,4,6755,215,0.8937
6,4,6418,216,0.8937
6,4,6405,217,0.8937
6,4,6253,218,0.8937
6,4,6217,219,0.8937
6,4,6216,220,0.8937
6,4,6182,221,0.8937
6,4,6108,222,0.8937
6,4,6055,223,0.8937
6,4,5986,224,0.8937
6,4,5947,225,0.8937
6,4,5879,226,0.8937
6,4,5715,227,0.8937
6,4,5671,228,0.8937
6,4,5653,229,0.8937
6,4,5571,230,0.8937
6,4,5564,231,0.8937
6,4,5508,232,0.8937
6,4,5495,233,0.8937
6,4,5334,234,0.8937
6,4,5308,235,0.8937
6,4,5110,236,0.8937
6,4,5099,237,0.8937
6,4,5082,238,0.8937
6,4,10025,239,0.8240
6,4,9973,240,0.8240
6,4,9922,241,0.8240
6,4,9891,242,0.8240
6,4,9787,243,0.8240
6,4,9774,244,0.8240
6,4,9749,245,0.8240
6,4,9700,246,0.8240
6,4,9697,247,0.8240
6,4,9643,248,0.8240
6,4,9616,249,0.8240
6,4,9547,250,0.8240
6,4,9544,251,0.8240
6,4,9535,252,0.8240
6,4,9525,253,0.8240
6,4,9443,254,0.8240
6,4,9356,255,0.8240
6,4,9284,256,0.8240
6,4,9262,257,0.8240
6,4,9215,258,0.8240
6,4,9210,259,0.8240
6,4,9203,260,0.8240
6,4,9128,261,0.8240
6,4,9110,262,0.8240
6,4,8966,263,0.8240
6,4,8965,264,0.8240
6,4,8910,265,0.8240
6,4,8893,266,0.8240
6,4,8892,267,0.8240
6,4,8831,268,0.8240
6,4,8827,269,0.8240
6,4,8805,270,0.8240
6,4,8795,271,0.8240
6,4,8786,272,0.8240
6,4,8785,273,0.8240
6,4,8641,274,0.8240
6,4,8630,275,0.8240
6,4,8625,276,0.8240
6,4,8611,277,0.8240
6,4,8591,278,0.8240
6,4,8537,279,0.8240
6,4,8532,280,0.8240
6,4,8516,281,0.8240
6,4,8511,282,0.8240
6,4,8436,283,0.8240
6,4,8401,284,0.8240
6,4,8389,285,0.8240
6,4,8384,286,0.8240
6,4,8376,287,0.8240
6,4,8356,288,0.8240
6,4,8346,289,0.8240
6,4,8345,290,0.8240
6,4,8344,291,0.8240
6,4,8343,292,0.8240
6,4,8222,293,0.8240
6,4,8220,294,0.8240
6,4,8210,295,0.8240
6,4,8170,296,0.8240
6,4,8136,297,0.8240
6,4,8062,298,0.8240
6,4,8050,299,0.8240
6,4,8039,300,0.8240
6,4,7965,301,0.8240
6,4,7925,302,0.8240
6,4,7902,303,0.8240
6,4,7872,304,0.8240
6,4,7852,305,0.8240
6,4,7844,306,0.8240
6,4,7822,307,0.8240
6,4,7800,308,0.8240
6,4,7746,309,0.8240
6,4,7689,310,0.8240
6,4,7647,311,0.8240
6,4,7646,312,0.8240
6,4,7511,313,0.8240
6,4,7483,314,0.8240
6,4,7460,315,0.8240
6,4,7459,316,0.8240
6,4,7374,317,0.8240
6,4,7356,318,0.8240
6,4,7324,319,0.8240
6,4,7316,320,0.8240
6,4,7228,321,0.8240
6,4,7223,322,0.8240
6,4,7181,323,0.8240
6,4,7170,324,0.8240
6,4,7131,325,0.8240
6,4,7108,326,0.8240
6,4,7055,327,0.8240
6,4,6936,328,0.8240
6,4,6919,329,0.8240
6,4,6881,330,0.8240
6,4,6837,331,0.8240
6,4,6804,332,0.8240
6,4,6800,333,0.8240
6,4,6753,334,0.8240
6,4,6731,335,0.8240
6,4,6672,336,0.8240
6,4,6665,337,0.8240
6,4,6645,338,0.8240
6,4,6530,339,0.8240
6,4,6379,340,0.8240
6,4,6349,341,0.8240
6,4,6309,342,0.8240
6,4,6299,343,0.8240
6,4,6215,344,0.8240
6,4,6190,345,0.8240
6,4,6104,346,0.8240
6,4,6036,347,0.8240
6,4,6009,348,0.8240
6,4,5964,349,0.8240
6,4,5958,350,0.8240
6,4,5950,351,0.8240
6,4,5934,352,0.8240
6,4,5929,353,0.8240
6,4,5875,354,0.8240
6,4,5854,355,0.8240
6,4,5825,356,0.8240
6,4,5799,357,0.8240
6,4,5782,358,0.8240
6,4,5780,359,0.8240
6,4,5770,360,0.8240
6,4,5738,361,0.8240
6,4,5662,362,0.8240
6,4,5647,363,0.8240
6,4,5561,364,0.8240
6,4,5521,365,0.8240
6,4,5505,366,0.8240
6,4,5412,367,0.8240
6,4,5370,368,0.8240
6,4,5351,369,0.8240
6,4,5332,370,0.8240
6,4,5330,371,0.8240
6,4,5319,372,0.8240
6,4,5306,373,0.8240
6,4,5300,374,0.8240
6,4,5297,375,0.8240
6,4,5289,376,0.8240
6,4,5156,377,0.8240
6,4,5105,378,0.8240
6,4,5044,379,0.8240
6,4,5014,380,0.8240
6,4,10033,381,0.7258
6,4,10028,382,0.7258
6,4,10005,383,0.7258
6,4,10000,384,0.7258
6,4,9989,385,0.7258
6,4,9969,386,0.7258
6,4,9954,387,0.7258
6,4,9933,388,0.7258
6,4,9917,389,0.7258
6,4,9893,390,0.7258
6,4,9874,391,0.7258
6,4,9870,392,0.7258
6,4,9852,393,0.7258
6,4,9834,394,0.7258
6,4,9833,395,0.7258
6,4,9830,396,0.7258
6,4,9741,397,0.7258
6,4,9732,398,0.7258
6,4,9688,399,0.7258
6,4,9583,400,0.7258
6,4,9548,401,0.7258
6,4,9539,402,0.7258
6,4,9536,403,0.7258
6,4,9533,404,0.7258
6,4,9530,405,0.7258
6,4,9481,406,0.7258
6,4,9475,407,0.7258
6,4,9464,408,0.7258
6,4,9389,409,0.7258
6,4,9371,410,0.7258
6,4,9352,411,0.7258
6,4,9310,412,0.7258
6,4,9287,413,0.7258
6,4,9267,414,0.7258
6,4,9247,415,0.7258
6,4,9214,416,0.7258
6,4,9207,417,0.7258
6,4,9205,418,0.7258
6,4,9181,419,0.7258
6,4,9154,420,0.7258
6,4,9140,421,0.7258
6,4,9139,422,0.7258
6,4,9089,423,0.7258
6,4,9049,424,0.7258
6,4,9025,425,0.7258
6,4,9019,426,0.7258
6,4,9017,427,0.7258
6,4,8971,428,0.7258
6,4,8970,429,0.7258
6,4,8962,430,0.7258
6,4,8961,431,0.7258
6,4,8960,432,0.7258
6,4,8925,433,0.7258
6,4,8901,434,0.7258
6,4,8871,435,0.7258
6,4,8826,436,0.7258
6,4,8823,437,0.7258
6,4,8806,438,0.7258
6,4,8790,439,0.7258
6,4,8787,440,0.7258
6,4,8754,441,0.7258
6,4,8742,442,0.7258
6,4,8716,443,0.7258
6,4,8708,444,0.7258
6,4,8688,445,0.7258
6,4,8668,446,0.7258
6,4,8620,447,0.7258
6,4,8604,448,0.7258
6,4,8538,449,0.7258
6,4,8497,450,0.7258
6,4,8496,451,0.7258
6,4,8481,452,0.7258
6,4,8452,453,0.7258
6,4,8450,454,0.7258
6,4,8449,455,0.7258
6,4,8434,456,0.7258
6,4,8379,457,0.7258
6,4,8307,458,0.7258
6,4,8291,459,0.7258
6,4,8254,460,0.7258
6,4,8238,461,0.7258
6,4,8173,462,0.7258
6,4,8139,463,0.7258
6,4,8137,464,0.7258
6,4,8134,465,0.7258
6,4,8114,466,0.7258
6,4,8101,467,0.7258
6,4,8047,468,0.7258
6,4,8021,469,0.7258
6,4,7929,470,0.7258
6,4,7920,471,0.7258
6,4,7886,472,0.7258
6,4,7847,473,0.7258
6,4,7842,474,0.7258
6,4,7829,475,0.7258
6,4,7820,476,0.7258
6,4,7814,477,0.7258
6,4,7784,478,0.7258
6,4,7772,479,0.7258
6,4,7762,480,0.7258
6,4,7757,481,0.7258
6,4,7710,482,0.7258
6,4,7618,483,0.7258
6,4,7603,484,0.7258
6,4,7574,485,0.7258
6,4,7553,486,0.7258
6,4,7552,487,0.7258
6,4,7497,488,0.7258
6,4,7491,489,0.7258
6,4,7488,490,0.7258
6,4,7484,491,0.7258
6,4,7462,492,0.7258
6,4,7431,493,0.7258
6,4,7428,494,0.7258
6,4,7419,495,0.7258
6,4,7407,496,0.7258
6,4,7398,497,0.7258
6,4,7334,498,0.7258
6,4,7322,499,0.7258
6,4,7309,500,0.7258
6,5,8939,1,8.0355
6,5,6422,2,7.1984
6,5,8855,3,6.6237
6,5,6078,4,6.4324
6,5,8778,5,6.4324
6,5,7207,6,6.0381
6,5,8646,7,5.7155
6,5,6669,8,5.7016
6,5,8282,9,5.3073
6,5,9229,10,5.1050
6,5,7179,11,4.6300
6,5,9625,12,4.3742
6,5,5267,13,4.3609
6,5,8309,14,4.2804
6,5,5070,15,4.2440
6,5,7469,16,4.0595
6,5,8809,17,4.0367
6,5,10026,18,3.9578
6,5,8796,19,3.9131
6,5,6879,20,3.9131
6,5,6096,21,3.9131
6,5,10021,22,3.8608
6,5,8808,23,3.8480
6,5,5108,24,3.7756
6,5,9124,25,3.7622
6,5,8810,26,3.6566
6,5,6485,27,3.6566
6,5,8443,28,3.6301
6,5,7612,29,3.6301
6,5,6759,30,3.6291
6,5,6548,31,3.6291
6,5,9686,32,3.5562
6,5,7123,33,3.5177
6,5,8859,34,3.4531
6,5,7289,35,3.4263
6,5,8817,36,3.4223
6,5,8434,37,3.3869
6,5,7046,38,3.3576
6,5,10038,39,3.3473
6,5,6692,40,3.3369
6,5,9512,41,3.3287
6,5,7694,42,3.2792
6,5,10032,43,3.2493
6,5,5246,44,3.1565
6,5,7526,45,3.1145
6,5,9081,46,3.0992
6,5,8774,47,3.0983
6,5,8222,48,3.0983
6,5,7917,49,3.0983
6,5,8858,50,3.0643
6,5,5280,51,3.0643
6,5,9093,52,3.0485
6,5,8818,53,3.0485
6,5,6360,54,3.0393
6,5,7873,55,3.0258
6,5,5646,56,2.9997
6,5,8211,57,2.9323
6,5,9136,58,2.9258
6,5,9116,59,2.9189
6,5,5878,60,2.9189
6,5,9722,61,2.9110
6,5,8824,62,2.9110
6,5,5393,63,2.9110
6,5,9743,64,2.8975
6,5,9015,65,2.8862
6,5,7525,66,2.8862
6,5,6880,67,2.8862
6,5,6878,68,2.8862
6,5,5276,69,2.8862
6,5,5032,70,2.8862
6,5,6217,71,2.8714
6,5,8801,72,2.8676
6,5,6283,73,2.8676
6,5,7725,74,2.8475
6,5,9051,75,2.8340
6,5,8613,76,2.8340
6,5,8604,77,2.8340
6,5,6165,78,2.8340
6,5,7335,79,2.8162
6,5,6901,80,2.7892
6,5,8117,81,2.7488
6,5,5104,82,2.7488
6,5,9879,83,2.7235
6,5,8365,84,2.7235
6,5,6437,85,2.7235
6,5,8584,86,2.6906
6,5,6430,87,2.6906
6,5,6176,88,2.6906
6,5,5395,89,2.6906
6,5,9683,90,2.6098
6,5,8820,91,2.6098
6,5,6988,92,2.6098
6,5,5829,93,2.6098
6,5,9718,94,2.6033
6,5,9484,95,2.6033
6,5,9236,96,2.6033
6,5,8807,97,2.6033
6,5,8802,98,2.6033
6,5,8534,99,2.6033
6,5,8150,100,2.6033
6,5,7513,101,2.6033
6,5,7326,102,2.6033
6,5,7324,103,2.6033
6,5,6752,104,2.6033
6,5,9057,105,2.6022
6,5,8248,106,2.6022
6,5,9038,107,2.5884
6,5,8453,108,2.5884
6,5,6738,109,2.5884
6,5,8641,110,2.5585
6,5,7701,111,2.5585
6,5,7673,112,2.5585
6,5,7341,113,2.5585
6,5,6893,114,2.5585
6,5,6554,115,2.5585
6,5,6420,116,2.5585
6,5,6361,117,2.5585
6,5,6245,118,2.5585
6,5,5362,119,2.4538
6,5,9745,120,2.4262
6,5,9528,121,2.4262
6,5,8870,122,2.4262
6,5,7715,123,2.4262
6,5,7171,124,2.4262
6,5,6424,125,2.4262
6,5,6214,126,2.4262
6,5,5607,127,2.4262
6,5,6219,128,2.4211
6,5,5305,129,2.4211
6,5,9895,130,2.4076
6,5,9726,131,2.4076
6,5,8450,132,2.4076
6,5,8404,133,2.4076
6,5,6960,134,2.4076
6,5,6089,135,2.4076
6,5,5874,136,2.4076
6,5,5780,137,2.4076
6,5,5303,138,2.4076
6,5,10035,139,2.3814
6,5,9885,140,2.3814
6,5,9788,141,2.3814
6,5,9777,142,2.3814
6,5,9738,143,2.3814
6,5,9540,144,2.3814
6,5,9049,145,2.3814
6,5,8976,146,2.3814
6,5,8957,147,2.3814
6,5,8700,148,2.3814
6,5,8438,149,2.3814
6,5,8411,150,2.3814
6,5,8186,151,2.3814
6,5,8067,152,2.3814
6,5,8048,153,2.3814
6,5,7946,154,2.3814
6,5,7912,155,2.3814
6,5,7853,156,2.3814
6,5,7820,157,2.3814
6,5,7755,158,2.3814
6,5,7707,159,2.3814
6,5,7683,160,2.3814
6,5,7618,161,2.3814
6,5,7568,162,2.3814
6,5,7528,163,2.3814
6,5,7293,164,2.3814
6,5,7143,165,2.3814
6,5,6923,166,2.3814
6,5,6908,167,2.3814
6,5,6730,168,2.3814
6,5,6199,169,2.3814
6,5,5953,170,2.3814
6,5,5876,171,2.3814
6,5,5759,172,2.3814
6,5,5716,173,2.3814
6,5,5475,174,2.3814
6,5,5179,175,2.3814
6,5,9846,176,2.2624
6,5,8794,177,2.2624
6,5,6746,178,2.2624
6,5,6296,179,2.2624
6,5,6271,180,2.2624
6,5,7784,181,2.1876
6,5,9592,182,2.0985
6,5,9436,183,2.0985
6,5,9339,184,2.0985
6,5,8819,185,2.0985
6,5,8776,186,2.0985
6,5,8666,187,2.0985
6,5,8158,188,2.0985
6,5,7847,189,2.0985
6,5,7790,190,2.0985
6,5,7424,191,2.0985
6,5,7416,192,2.0985
6,5,7319,193,2.0985
6,5,6916,194,2.0985
6,5,6662,195,2.0985
6,5,6558,196,2.0985
6,5,6395,197,2.0985
6,5,6292,198,2.0985
6,5,6185,199,2.0985
6,5,5918,200,2.0985
6,5,5740,201,2.0985
6,5,5484,202,2.0985
6,5,5338,203,2.0985
6,5,5144,204,2.0985
6,5,9294,205,2.0068
6,5,6443,206,2.0068
6,5,9822,207,2.0009
6,5,9180,208,2.0009
6,5,9054,209,2.0009
6,5,8592,210,2.0009
6,5,9855,211,1.9927
6,5,9731,212,1.9927
6,5,9693,213,1.9927
6,5,9644,214,1.9927
6,5,9629,215,1.9927
6,5,8795,216,1.9927
6,5,8775,217,1.9927
6,5,8161,218,1.9927
6,5,7716,219,1.9927
6,5,7109,220,1.9927
6,5,7100,221,1.9927
6,5,6889,222,1.9927
6,5,6888,223,1.9927
6,5,6663,224,1.9927
6,5,6621,225,1.9927
6,5,6448,226,1.9927
6,5,6222,227,1.9927
6,5,5975,228,1.9927
6,5,7713,229,1.9772
6,5,8139,230,1.9542
6,5,6140,231,1.9542
6,5,7788,232,1.8947
6,5,9860,233,1.8259
6,5,5205,234,1.8259
6,5,8452,235,1.8206
6,5,9892,236,1.7623
6,5,9416,237,1.7623
6,5,8523,238,1.7623
6,5,8405,239,1.7623
6,5,8262,240,1.7623
6,5,8122,241,1.7623
6,5,7687,242,1.7623
6,5,6425,243,1.7623
6,5,5865,244,1.7623
6,5,5721,245,1.7623
6,5,5173,246,1.7623
6,5,9042,247,1.7446
6,5,8790,248,1.7446
6,5,8449,249,1.7446
6,5,8448,250,1.7446
6,5,8303,251,1.7446
6,5,8076,252,1.7446
6,5,6667,253,1.7446
6,5,6272,254,1.7446
6,5,5732,255,1.7446
6,5,5596,256,1.7446
6,5,5168,257,1.7446
6,5,10029,258,1.7168
6,5,9153,259,1.7168
6,5,6966,260,1.7168
6,5,5496,261,1.7168
6,5,9944,262,1.6451
6,5,8959,263,1.6451
6,5,8822,264,1.6451
6,5,8567,265,1.6451
6,5,7922,266,1.6451
6,5,7214,267,1.6451
6,5,7093,268,1.6451
6,5,6886,269,1.6451
6,5,6273,270,1.6451
6,5,6216,271,1.6451
6,5,5781,272,1.6451
6,5,5770,273,1.6451
6,5,5588,274,1.6451
6,5,5315,275,1.6451
6,5,9166,276,1.5829
6,5,8556,277,1.5829
6,5,8377,278,1.5829
6,5,8323,279,1.5829
6,5,8302,280,1.5829
6,5,8178,281,1.5829
6,5,7845,282,1.5829
6,5,6836,283,1.5829
6,5,6802,284,1.5829
6,5,6634,285,1.5829
6,5,5954,286,1.5829
6,5,5571,287,1.5829
6,5,9948,288,1.5317
6,5,9934,289,1.5317
6,5,9923,290,1.5317
6,5,9858,291,1.5317
6,5,9717,292,1.5317
6,5,9504,293,1.5317
6,5,9405,294,1.5317
6,5,9368,295,1.5317
6,5,9224,296,1.5317
6,5,9178,297,1.5317
6,5,8947,298,1.5317
6,5,8942,299,1.5317
6,5,8806,300,1.5317
6,5,8800,301,1.5317
6,5,8798,302,1.5317
6,5,8770,303,1.5317
6,5,8763,304,1.5317
6,5,8642,305,1.5317
6,5,8551,306,1.5317
6,5,8386,307,1.5317
6,5,8336,308,1.5317
6,5,8286,309,1.5317
6,5,8285,310,1.5317
6,5,8237,311,1.5317
6,5,8034,312,1.5317
6,5,7802,313,1.5317
6,5,7679,314,1.5317
6,5,7508,315,1.5317
6,5,7454,316,1.5317
6,5,7333,317,1.5317
6,5,7053,318,1.5317
6,5,6882,319,1.5317
6,5,6833,320,1.5317
6,5,6751,321,1.5317
6,5,6591,322,1.5317
6,5,6528,323,1.5317
6,5,6507,324,1.5317
6,5,6270,325,1.5317
6,5,6236,326,1.5317
6,5,6203,327,1.5317
6,5,5978,328,1.5317
6,5,5971,329,1.5317
6,5,5941,330,1.5317
6,5,5769,331,1.5317
6,5,5627,332,1.5317
6,5,5614,333,1.5317
6,5,5587,334,1.5317
6,5,5452,335,1.5317
6,5,5448,336,1.5317
6,5,5294,337,1.5317
6,5,5242,338,1.5317
6,5,5037,339,1.5317
6,5,9138,340,1.5168
6,5,8944,341,1.5168
6,5,8926,342,1.5168
6,5,8922,343,1.5168
6,5,8911,344,1.5168
6,5,8821,345,1.5168
6,5,8596,346,1.5168
6,5,8414,347,1.5168
6,5,8315,348,1.5168
6,5,7609,349,1.5168
6,5,7563,350,1.5168
6,5,7482,351,1.5168
6,5,6892,352,1.5168
6,5,6887,353,1.5168
6,5,6884,354,1.5168
6,5,6614,355,1.5168
6,5,6442,356,1.5168
6,5,6194,357,1.5168
6,5,5979,358,1.5168
6,5,5489,359,1.5168
6,5,5476,360,1.5168
6,5,5361,361,1.5168
6,5,10020,362,1.3942
6,5,9950,363,1.3942
6,5,9831,364,1.3942
6,5,9758,365,1.3942
6,5,9757,366,1.3942
6,5,9710,367,1.3942
6,5,9563,368,1.3942
6,5,9533,369,1.3942
6,5,9348,370,1.3942
6,5,9346,371,1.3942
6,5,9283,372,1.3942
6,5,9248,373,1.3942
6,5,9035,374,1.3942
6,5,8910,375,1.3942
6,5,8893,376,1.3942
6,5,8804,377,1.3942
6,5,8606,378,1.3942
6,5,8595,379,1.3942
6,5,8558,380,1.3942
6,5,8522,381,1.3942
6,5,8519,382,1.3942
6,5,8440,383,1.3942
6,5,8325,384,1.3942
6,5,8291,385,1.3942
6,5,8156,386,1.3942
